Id_precio,grupo_m,caracteristicas_m,consecutivo_m,precio,id_unidad,Comentarios,id_proveedores
1256,TOR,TCA580,001,0,0022,,0001
1257,TOR,TCA580,002,0,0022,,0001
1258,TOR,TCA580,003,0,0022,,0001
1259,TOR,TCA580,004,0,0022,,0001
1260,TOR,TCA340,001,0,0022,,0001
1261,TOR,TCA340,002,0,0022,,0001
1262,TOR,TCA340,003,0,0022,,0001
1263,TOR,TCA340,004,0,0022,,0001
1264,TOR,TCJ380,001,0,0022,,0001
1265,TOR,TCJ380,002,0,0022,,0001
1266,TOR,TCJ380,003,0,0022,,0001
1267,TOR,TCJ380,004,0,0022,,0001
1268,TOR,TCJ380,005,0,0022,,0001
1269,TOR,TCJ380,006,0,0022,,0001
1270,TOR,TCJ380,007,0,0022,,0001
1271,TOR,TCJ380,008,0,0022,,0001
1272,TOR,TCJ380,009,0,0022,,0001
1273,TOR,TCJ380,010,0,0022,,0001
1274,TOR,TCJ380,011,0,0022,,0001
1275,TOR,TCJ120,001,0,0022,,0001
1276,TOR,TCJ120,002,0,0022,,0001
1277,TOR,TCJ120,003,0,0022,,0001
1278,TOR,TCJ120,004,0,0022,,0001
1279,TOR,TCJ120,005,0,0022,,0001
1280,TOR,TCJ120,006,0,0022,,0001
1281,TOR,TCJ120,007,0,0022,,0001
1282,TOR,TCJ120,008,0,0022,,0001
1283,TOR,TCJ120,009,0,0022,,0001
1284,TOR,TCJ120,010,0,0022,,0001
1285,TOR,TCJ120,011,0,0022,,0001
1286,TOR,TCJ580,001,0,0022,,0001
1287,TOR,TCJ580,002,0,0022,,0001
1288,TOR,TCJ580,003,0,0022,,0001
1289,TOR,TCJ580,004,0,0022,,0001
1290,TOR,TCJ580,005,0,0022,,0001
1291,TOR,TCJ580,006,0,0022,,0001
1292,TOR,TCJ580,007,0,0022,,0001
1293,TOR,TCJ580,008,0,0022,,0001
1294,TOR,TCJ580,009,0,0022,,0001
1295,TOR,TCJ580,010,0,0022,,0001
1296,TOR,TCJ580,011,0,0022,,0001
1297,TOR,TCJ580,012,0,0022,,0001
1298,TOR,TCJ340,001,0,0022,,0001
1299,TOR,TCJ340,002,0,0022,,0001
1300,TOR,TCJ340,003,0,0022,,0001
1301,TOR,TCJ340,004,0,0022,,0001
1302,TOR,TCJ340,005,0,0022,,0001
1303,TOR,TCJ340,006,0,0022,,0001
1304,TOR,TCJ340,007,0,0022,,0001
1305,TOR,TCJ340,008,0,0022,,0001
1306,TOR,TCJ340,009,0,0022,,0001
1307,TOR,TCJ340,010,0,0022,,0001
1308,TOR,TCJ340,011,0,0022,,0001
1309,TOR,TCJ340,012,0,0022,,0001
1310,TOI,TCH140,001,0,0022,,0001
1311,TOI,TCH140,002,0,0022,,0001
1312,TOI,TCH140,003,0,0022,,0001
1313,TOI,TCH140,004,0,0022,,0001
1314,TOI,TCH140,005,0,0022,,0001
1315,TOI,TCH140,006,0,0022,,0001
1316,TOI,TCH140,007,0,0022,,0001
1317,TOI,TCH140,008,0,0022,,0001
1318,TOI,TCH140,009,0,0022,,0001
1319,TOI,TCH140,010,0,0022,,0001
1320,TOI,TCH516,001,0,0022,,0001
1321,TOI,TCH516,002,0,0022,,0001
1322,TOI,TCH516,003,0,0022,,0001
1323,TOI,TCH516,004,0,0022,,0001
1324,TOI,TCH516,005,0,0022,,0001
1325,TOI,TCH516,006,0,0022,,0001
1326,TOI,TCH516,007,0,0022,,0001
1327,TOI,TCH516,008,0,0022,,0001
1328,TOI,TCH516,009,0,0022,,0001
1329,TOI,TCH516,010,0,0022,,0001
1330,TOI,TCH380,001,0,0022,,0001
1331,TOI,TCH380,002,0,0022,,0001
1332,TOI,TCH380,003,0,0022,,0001
1333,TOI,TCH380,004,0,0022,,0001
1334,TOI,TCH380,005,0,0022,,0001
1335,TOI,TCH380,006,0,0022,,0001
1336,TOI,TCH380,007,0,0022,,0001
1337,TOI,TCH380,008,0,0022,,0001
1338,TOI,TCH380,009,0,0022,,0001
1339,TOI,TCH716,001,0,0022,,0001
1340,TOI,TCH716,002,0,0022,,0001
1341,TOI,TCH716,003,0,0022,,0001
1342,TOI,TCH716,004,0,0022,,0001
1343,TOI,TCH716,005,0,0022,,0001
1344,TOI,TCH716,006,0,0022,,0001
1345,TOI,TCH716,007,0,0022,,0001
1346,TOI,TCH716,008,0,0022,,0001
1347,TOI,TCH716,009,0,0022,,0001
1348,TOI,TCH120,001,0,0022,,0001
1349,TOI,TCH120,002,0,0022,,0001
1350,TOI,TCH120,003,0,0022,,0001
1351,TOI,TCH120,004,0,0022,,0001
1352,TOI,TCH120,005,0,0022,,0001
1353,TOI,TCH120,006,0,0022,,0001
1354,TOI,TCH120,007,0,0022,,0001
1355,TOI,TCH120,008,0,0022,,0001
1356,TOI,TCH120,009,0,0022,,0001
1357,TOI,TCH120,010,0,0022,,0001
1358,TOI,TCH916,001,0,0022,,0001
1359,TOI,TCH916,002,0,0022,,0001
1360,TOI,TCH916,003,0,0022,,0001
1361,TOI,TCH916,004,0,0022,,0001
1362,TOI,TCH916,005,0,0022,,0001
1363,TOI,TCH916,006,0,0022,,0001
1364,TOI,TCH916,007,0,0022,,0001
1365,TOI,TCH916,008,0,0022,,0001
1366,TOI,TCH916,009,0,0022,,0001
1367,TOI,TCH916,010,0,0022,,0001
1368,TOI,TCH580,001,0,0022,,0001
1369,TOI,TCH580,002,0,0022,,0001
1370,TOI,TCH580,003,0,0022,,0001
1371,TOI,TCH580,004,0,0022,,0001
1372,TOI,TCH580,005,0,0022,,0001
1373,TOI,TCH580,006,0,0022,,0001
1374,TOI,TCH580,007,0,0022,,0001
1375,TOI,TCH580,008,0,0022,,0001
1376,TOI,TCH580,009,0,0022,,0001
1377,TOI,TCH340,001,0,0022,,0001
1378,TOI,TCH340,002,0,0022,,0001
1379,TOI,TCH340,003,0,0022,,0001
1380,TOI,TCH340,004,0,0022,,0001
1381,TOI,TCH340,005,0,0022,,0001
1382,TOI,TCH340,006,0,0022,,0001
1383,TOI,TCH340,007,0,0022,,0001
1384,TOI,TCH340,008,0,0022,,0001
1385,TOI,TCH340,009,0,0022,,0001
1386,TOI,TCH780,001,0,0022,,0001
1387,TOI,TCH780,002,0,0022,,0001
1388,TOI,TCH780,003,0,0022,,0001
1389,TOI,TCH780,004,0,0022,,0001
1390,TOI,TCH780,005,0,0022,,0001
1391,TOI,TCH780,006,0,0022,,0001
1392,TOI,TCH780,007,0,0022,,0001
1393,TOI,TCH780,008,0,0022,,0001
1394,TOI,TCH100,001,0,0022,,0001
1395,TOI,TCH100,002,0,0022,,0001
1396,TOI,TCH100,003,0,0022,,0001
1397,TOI,TCH100,004,0,0022,,0001
1398,TOI,TCH100,005,0,0022,,0001
1399,TOI,TCH100,006,0,0022,,0001
1400,TOI,TCH100,007,0,0022,,0001
1401,TOI,TCH100,008,0,0022,,0001
1402,TOR,TPR140,001,0,0022,,0001
1403,TOR,TPR140,002,0,0022,,0001
1404,TOR,TPR140,003,0,0022,,0001
1405,TOR,TPR140,004,0,0022,,0001
1406,TOR,TPR140,005,0,0022,,0001
1407,TOR,TPR140,006,0,0022,,0001
1408,TOR,TPR140,007,0,0022,,0001
1409,TOR,TPR140,008,0,0022,,0001
1410,TOR,TPR516,001,0,0022,,0001
1411,TOR,TPR516,002,0,0022,,0001
1412,TOR,TPR516,003,0,0022,,0001
1413,TOR,TPR516,004,0,0022,,0001
1414,TOR,TPR516,005,0,0022,,0001
1415,TOR,TPR516,006,0,0022,,0001
1416,TOR,TPR516,007,0,0022,,0001
1417,TOR,TPR380,001,0,0022,,0001
1418,TOR,TPR380,002,0,0022,,0001
1419,TOR,TPR380,003,0,0022,,0001
1420,TOR,TPR380,004,0,0022,,0001
1421,TOR,TPR380,005,0,0022,,0001
1422,TOR,TPR380,006,0,0022,,0001
1423,TOR,TPR380,007,0,0022,,0001
1424,TOR,TPR716,001,0,0022,,0001
1425,TOR,TPR716,002,0,0022,,0001
1426,TOR,TPR716,003,0,0022,,0001
1427,TOR,TPR716,004,0,0022,,0001
1428,TOR,TPR716,005,0,0022,,0001
1429,TOR,TPR716,006,0,0022,,0001
1430,TOR,TPR120,001,0,0022,,0001
1431,TOR,TPR120,002,0,0022,,0001
1432,TOR,TPR120,003,0,0022,,0001
1433,TOR,TPR120,004,0,0022,,0001
1434,TOR,TPR120,005,0,0022,,0001
1435,TOR,TPR120,006,0,0022,,0001
1436,TOR,TPR120,007,0,0022,,0001
1437,TOR,TPR120,008,0,0022,,0001
1438,TOR,TPR580,001,0,0022,,0001
1439,TOR,TPR580,002,0,0022,,0001
1440,TOR,TPR580,003,0,0022,,0001
1441,TOR,TPR580,004,0,0022,,0001
1442,TOR,TPR580,005,0,0022,,0001
1443,TOR,TPR580,006,0,0022,,0001
1444,TOR,TPR580,007,0,0022,,0001
1445,TOR,TPR580,008,0,0022,,0001
1446,TOR,TCC140,001,0,0022,,0001
1447,TOR,TCC140,002,0,0022,,0001
1448,TOR,TCC140,003,0,0022,,0001
1449,TOR,TCC140,004,0,0022,,0001
1450,TOR,TCC140,005,0,0022,,0001
1451,TOR,TCC140,006,0,0022,,0001
1452,TOR,TCC516,001,0,0022,,0001
1453,TOR,TCC516,002,0,0022,,0001
1454,TOR,TCC516,003,0,0022,,0001
1455,TOR,TCC516,004,0,0022,,0001
1456,TOR,TCC516,005,0,0022,,0001
1457,TOR,TCC516,006,0,0022,,0001
1458,TOR,TCC380,001,0,0022,,0001
1459,TOR,TCC380,002,0,0022,,0001
1460,TOR,TCC380,003,0,0022,,0001
1461,TOR,TCC380,004,0,0022,,0001
1462,TOR,TCC380,005,0,0022,,0001
1463,TOR,TCC380,006,0,0022,,0001
1464,TOR,TCC716,001,0,0022,,0001
1465,TOR,TCC716,002,0,0022,,0001
1466,TOR,TCC716,003,0,0022,,0001
1467,TOR,TCC716,004,0,0022,,0001
1468,TOR,TCC716,005,0,0022,,0001
1469,TOR,TCC120,001,0,0022,,0001
1470,TOR,TCC120,002,0,0022,,0001
1471,TOR,TCC120,003,0,0022,,0001
1472,TOR,TCC120,004,0,0022,,0001
1473,TOR,TCC120,005,0,0022,,0001
1474,TOR,TCC120,006,0,0022,,0001
1475,TOR,TCC120,007,0,0022,,0001
1476,TOR,TCC580,001,0,0022,,0001
1477,TOR,TCC580,002,0,0022,,0001
1478,TOR,TCC580,003,0,0022,,0001
1479,TOR,TCC580,004,0,0022,,0001
1480,TOR,TCC580,005,0,0022,,0001
1481,TOR,TCC580,006,0,0022,,0001
1482,TUE,TH0000,001,0,0022,,0001
1483,TUE,TH0000,002,0,0022,,0001
1484,TUE,TH0000,003,0,0022,,0001
1485,TUE,TH0000,004,0,0022,,0001
1486,TUE,TH0000,005,0,0022,,0001
1487,TUE,TH0000,006,0,0022,,0001
1488,TUE,TH0000,007,0,0022,,0001
1489,TUE,TH0000,008,0,0022,,0001
1490,TUE,TH0000,009,0,0022,,0001
1491,TUE,TH0000,010,0,0022,,0001
1492,TUE,TH0000,011,0,0022,,0001
1493,TUE,TH0000,012,0,0022,,0001
1494,TUE,TH0000,013,0,0022,,0001
1495,TUE,THA000,001,0,0022,,0001
1496,TUE,THA000,002,0,0022,,0001
1497,TUE,THA000,003,0,0022,,0001
1498,TUE,THA000,004,0,0022,,0001
1499,TUE,THA000,005,0,0022,,0001
1500,TUE,THA000,006,0,0022,,0001
1501,TUE,THA000,007,0,0022,,0001
1502,TUE,THA000,008,0,0022,,0001
1503,TUE,THA000,009,0,0022,,0001
1504,TUE,THA000,010,0,0022,,0001
1505,TUE,THA000,011,0,0022,,0001
1506,TUE,THA000,012,0,0022,,0001
1507,TUE,THS000,001,0,0022,,0001
1508,TUE,THS000,002,0,0022,,0001
1509,TUE,THS000,003,0,0022,,0001
1510,TUE,THS000,004,0,0022,,0001
1511,TUE,THS000,005,0,0022,,0001
1512,TUE,THS000,006,0,0022,,0001
1513,TUE,THS000,007,0,0022,,0001
1514,TUE,THS000,008,0,0022,,0001
1515,TUE,THS000,009,0,0022,,0001
1516,TUE,THS000,010,0,0022,,0001
1517,TUE,THS000,011,0,0022,,0001
1518,TUE,THS000,012,0,0022,,0001
1519,TUE,THS000,013,0,0022,,0001
1520,TUE,THM000,001,0,0022,,0001
1521,TUE,THM000,002,0,0022,,0001
1522,TUE,THM000,003,0,0022,,0001
1523,TUE,THM000,004,0,0022,,0001
1524,TUE,THM000,005,0,0022,,0001
1525,TUE,THM000,006,0,0022,,0001
1526,TUE,THM000,007,0,0022,,0001
1527,TUI,THI000,001,0,0022,,0001
1528,TUI,THI000,002,0,0022,,0001
1529,TUI,THI000,003,0,0022,,0001
1530,TUI,THI000,004,0,0022,,0001
1531,TUI,THI000,005,0,0022,,0001
1532,TUI,THI000,006,0,0022,,0001
1533,TUI,THI000,007,0,0022,,0001
1534,TUI,THI000,008,0,0022,,0001
1535,TUI,THI000,009,0,0022,,0001
1536,TUI,THI000,010,0,0022,,0001
1537,TUE,TRC000,001,0,0022,,0001
1538,TUE,TRC000,002,0,0022,,0001
1539,TUE,TRC000,003,0,0022,,0001
1540,TUE,TRC000,004,0,0022,,0001
1541,TUE,TRC000,005,0,0022,,0001
1542,TUE,TRC000,006,0,0022,,0001
1543,TUE,TRC000,007,0,0022,,0001
1544,PIN,CHV532,001,0,0022,,0001
1545,PIN,CHV532,002,0,0022,,0001
1546,PIN,CHV532,003,0,0022,,0001
1547,PIN,CHV532,004,0,0022,,0001
1548,PIN,CHV532,005,0,0022,,0001
1549,PIN,CHV316,001,0,0022,,0001
1550,PIN,CHV316,002,0,0022,,0001
1551,PIN,CHV316,003,0,0022,,0001
1552,PIN,CHV316,004,0,0022,,0001
1553,PIN,CHV316,005,0,0022,,0001
1554,PIN,CHV140,001,0,0022,,0001
1555,PIN,CHV140,002,0,0022,,0001
1556,PIN,CHV140,003,0,0022,,0001
1557,PIN,CHV140,004,0,0022,,0001
1558,PIN,CHV140,005,0,0022,,0001
1559,PIN,CHV140,006,0,0022,,0001
1560,PIN,CHV140,007,0,0022,,0001
1561,PIN,CHV516,001,0,0022,,0001
1562,PIN,CHV516,002,0,0022,,0001
1563,PIN,CHV516,003,0,0022,,0001
1564,PIN,CHV516,004,0,0022,,0001
1565,PIN,CHV516,005,0,0022,,0001
1566,PIN,CHV380,001,0,0022,,0001
1567,PIN,CHV380,002,0,0022,,0001
1568,PIN,CHV380,003,0,0022,,0001
1569,PIN,CHV380,004,0,0022,,0001
1570,PIN,CHV380,005,0,0022,,0001
1571,PIN,TUB500,001,0,0022,,0001
1572,PIN,TUB500,002,0,0022,,0001
1573,PIN,TUB500,003,0,0022,,0001
1574,PIN,TUB500,004,0,0022,,0001
1575,PIN,TUB500,005,0,0022,,0001
1576,PIN,TUB600,001,0,0022,,0001
1577,PIN,TUB600,002,0,0022,,0001
1578,PIN,TUB600,003,0,0022,,0001
1579,PIN,TUB600,004,0,0022,,0001
1580,PIN,TUB600,005,0,0022,,0001
1581,ANS,RTW000,001,450,0022,,0001
1582,ANS,RTW000,002,500,0022,,0001
1583,ANS,RTW000,003,500,0022,,0001
1584,ANS,RTW000,004,500,0022,,0001
1585,ANS,RTW000,005,500,0022,,0001
1586,ANS,RTW000,006,500,0022,,0001
1587,ANS,RTW000,007,600,0022,,0001
1588,ANS,RTW000,008,600,0022,,0001
1589,ANS,RTW000,009,600,0022,,0001
1590,ANS,RTW000,010,600,0022,,0001
1591,ANS,RTW000,011,600,0022,,0001
1592,ANS,RTW000,012,700,0022,,0001
1593,ANS,RTW000,013,700,0022,,0001
1594,ANS,STW000,001,150,0022,,0001
1595,ANS,STW000,002,150,0022,,0001
1596,ANS,STW000,003,200,0022,,0001
1597,ANS,STW000,004,200,0022,,0001
1598,ANS,STW000,005,300,0022,,0001
1599,ANS,STW000,006,300,0022,,0001
1600,ANS,STW000,007,500,0022,,0001
1601,ANS,STW000,008,400,0022,,0001
1602,ANS,STW000,009,400,0022,,0001
1603,CHA,EXP380,001,0,0022,,0001
1604,CHA,EXP380,002,0,0022,,0001
1605,CHA,EXP380,003,0,0022,,0001
1606,CHA,EXP380,004,0,0022,,0001
1607,CHA,EXP380,005,0,0022,,0001
1608,CHA,EXP120,001,0,0022,,0001
1609,CHA,EXP120,002,0,0022,,0001
1610,CHA,EXP120,003,0,0022,,0001
1611,CHA,EXP120,004,0,0022,,0001
1612,CHA,EXP120,005,0,0022,,0001
1613,CHA,EXP120,006,0,0022,,0001
1614,CHA,EXP580,001,0,0022,,0001
1615,CHA,EXP580,002,0,0022,,0001
1616,CHA,EXP580,003,0,0022,,0001
1617,CHA,EXP580,004,0,0022,,0001
1618,CHA,EXP580,005,0,0022,,0001
1619,CHA,EXP580,006,0,0022,,0001
1620,CHA,EXP340,001,0,0022,,0001
1621,CHA,EXP340,002,0,0022,,0001
1622,CHA,EXP340,003,0,0022,,0001
1623,GRI,GAL000,001,0,0022,,0001
1624,GRI,GAL000,002,0,0022,,0001
1625,GRI,GAL000,003,0,0022,,0001
1626,GRI,GAL000,004,0,0022,,0001
1627,GRI,GAL000,005,0,0022,,0001
1628,GRI,GAL000,006,0,0022,,0001
1629,PRR,GAL000,001,0,0022,,0001
1630,PRR,GAL000,002,0,0022,,0001
1631,PRR,GAL000,003,0,0022,,0001
1632,PRR,GAL000,004,0,0022,,0001
1633,PRR,GAL000,005,0,0022,,0001
1634,PRR,GAL000,006,0,0022,,0001
1635,TEN,GAL000,001,0,0022,,0001
1636,TEN,GAL000,002,0,0022,,0001
1637,TEN,GAL000,003,0,0022,,0001
1638,TEN,GAL000,004,0,0022,,0001
1639,TEN,GAL000,005,0,0022,,0001
1640,TEN,GAL000,006,0,0022,,0001
